Unnamed: 0,hhid,intmonth,stfips,weight,earnwke,uhours,grade92,race,ethnic,age,sex,marital,ownchild,chldpres,prcitshp,state,ind02,occ2012,class,unionmme,unioncov,lfsr94
258902,5.40981E+13,October,TX,3050.7308,2884.61,60,45,1,,45,1,7,0,0,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,Yes,Employed-At Work
259287,8.5868E+14,October,TX,3821.4555,1634.61,40,46,1,,40,1,1,2,5,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
259299,8.69031E+14,October,TX,3288.3261,956,40,39,1,1,53,2,1,0,0,"Foreign Born, US Cit By Naturalization",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
259472,8.34645E+13,October,TX,3242.6039,2884.61,40,45,1,7,56,2,1,0,0,"Native, Born In US",7,Employment services (5613),2100,"Private, For Profit",No,No,Employed-At Work
259641,4.40807E+14,October,TX,3135.0493,2884.61,50,45,1,,52,1,1,0,0,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
259695,4.95995E+14,October,TX,4097.0237,850,50,40,1,1,40,1,1,1,3,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
259696,4.95995E+14,October,TX,3885.1045,1250,50,43,1,,35,2,1,1,3,"Native, Born In US",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
259860,9.04908E+14,October,TX,4521.4985,1107.69,40,40,1,,21,1,7,0,0,"Native, Born In US",7,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
260016,7.08609E+14,October,TX,3456.4515,673.07,40,42,1,,30,2,1,2,5,"Native, Born In US",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
260639,2.40904E+14,October,VT,372.8227,1240,40,41,1,,56,2,1,0,0,"Native, Born In US",1,"Justice, public order, and safety activities (922, pt. 92115)",2160,Government - Federal,Yes,,Employed-At Work
260809,3.03501E+14,October,VT,295.8864,600,40,40,2,1,24,2,7,0,0,"Native, Born In US",1,Automobile dealers (4411),2160,"Private, For Profit",No,No,Employed-At Work
260859,6.05294E+14,October,VT,330.6426,625,24,42,1,,40,2,1,2,3,"Native, Born In US",1,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
261004,8.31169E+14,October,VA,3112.8015,769.23,40,43,2,,37,2,7,0,0,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2160,Government - State,No,No,Employed-At Work
261107,1.10111E+14,October,VA,2816.6297,2115.38,40,45,1,,39,2,1,2,5,"Native, Born In US",5,"Administration of economic programs and space research (926, 927)",2100,Government - Federal,No,Yes,Employed-At Work
261280,6.15987E+14,October,VA,3290.5389,2596.15,50,45,1,,44,1,1,2,3,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
261367,1.10391E+14,October,VA,2770.3391,1396,40,40,1,,36,2,1,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
261752,6.23201E+14,October,WA,3848.1283,560,40,43,1,,23,2,7,0,0,"Foreign Born, US Cit By Naturalization",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
261918,5.97998E+14,October,WA,2598.9327,692,40,39,1,,46,2,5,0,0,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
261978,2.45637E+14,October,WV,1307.3823,576.92,40,41,1,1,45,2,7,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
262223,4.60444E+13,October,WV,678.5157,1396,40,39,1,,53,2,1,2,4,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
262240,6.70544E+13,October,WV,585.0383,2884.61,40,45,1,,53,1,1,2,4,"Native, Born In US",5,"Other health care services (6215, 6219)",2100,"Private, For Profit",No,No,Employed-At Work
262423,5.0906E+14,October,WI,2475.9808,1346.15,40,46,1,,35,2,1,1,2,"Native, Born In US",3,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
262491,9.27955E+13,October,WI,1904.2451,1153.84,40,46,1,,28,2,1,0,0,"Native, Born In US",3,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
262546,5.4565E+14,October,WI,2658.2867,2884.61,70,45,1,,38,1,1,3,11,"Native, Born In US",3,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
263056,5.0204E+14,October,WY,304.397,211.53,40,39,1,1,27,2,7,1,3,"Native, Born In US",8,Automobile dealers (4411),2160,"Private, For Profit",No,No,Employed-At Work
263391,1.05197E+12,November,AL,1809.4978,1442,60,45,1,,33,1,1,2,2,"Native, Born In US",6,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
263453,2.11641E+14,November,AL,1458.4606,2096,40,46,1,,52,1,1,0,0,"Native, Born In US",6,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
263846,6.4112E+14,November,AK,393.1171,901.96,40,46,1,,31,2,7,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, Nonprofit",No,No,Employed-At Work
264217,1.4163E+14,November,AZ,2880.959,2400,50,45,1,,40,1,1,0,0,"Native, Born In US",8,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
264244,3.40446E+14,November,AZ,3264.2794,1400,40,43,1,,27,1,7,0,0,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
264416,4.9193E+14,November,AZ,2758.6306,1730.76,40,46,1,,35,1,1,4,8,"Native, Born In US",8,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
264422,5.40599E+14,November,AZ,4052.3858,1100,40,46,1,,60,2,1,0,0,"Native, Born In US",8,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2100,Government - Local,No,No,Employed-Absent
264567,1.21258E+14,November,AR,1195.2953,432.92,40,43,2,,61,2,5,0,0,"Native, Born In US",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
264975,6.12383E+11,November,CA,3312.0823,769,40,45,1,,60,2,7,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",Yes,,Employed-At Work
265156,9.09159E+13,November,CA,2865.2941,2884.61,50,45,4,,27,2,7,0,0,"Foreign Born, US Cit By Naturalization",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
265343,2.56489E+14,November,CA,2657.5204,1900,40,45,1,,30,2,1,1,1,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
265520,5.0061E+14,November,CA,3256.5193,1538.46,40,40,4,,47,1,7,0,0,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
265675,6.60155E+14,November,CA,3445.7346,923,50,45,4,,37,1,1,0,0,"Foreign Born, US Cit By Naturalization",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
265708,6.7225E+14,November,CA,3366.3348,2884.61,55,45,1,,48,1,1,3,10,"Foreign Born, US Cit By Naturalization",9,"Non-depository credit and related activities (5222, 5223)",2100,"Private, For Profit",No,No,Employed-At Work
265720,6.7897E+14,November,CA,3342.5769,370,40,39,2,,41,2,7,1,4,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
265842,7.9675E+14,November,CA,3141.8067,1923.07,60,45,1,1,28,2,7,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
265858,8.0591E+14,November,CA,2939.5145,2461.53,40,45,1,,42,2,1,2,5,"Native, Born In US",9,"Administration of economic programs and space research (926, 927)",2100,Government - Federal,Yes,,Employed-At Work
265993,9.51463E+14,November,CA,3330.9569,2884.61,65,45,1,,55,1,1,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
266023,9.60941E+14,November,CA,2773.7446,1250,40,43,1,,27,1,7,0,0,"Native, Born In US",9,Real estate (531),2145,"Private, For Profit",No,No,Employed-At Work
266377,1.60111E+14,November,CA,3129.4352,816.5,40,43,1,,50,2,5,1,4,"Native, Born In US",9,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2160,Government - Local,Yes,,Employed-At Work
266416,2.1E+14,November,CA,2770.6339,743,60,44,1,,39,1,1,3,8,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",Yes,,Employed-At Work
266737,6.60644E+14,November,CA,3430.7701,2884.61,50,45,1,,47,2,1,3,10,"Native, Born In US",9,"Electronic component and product manufacturing, n.e.c. (3344, 3346)",2100,"Private, For Profit",No,No,Employed-At Work
267136,6.07191E+13,November,CA,3136.8134,692.3,40,44,1,1,29,2,7,0,0,"Foreign Born, US Cit By Naturalization",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
267151,9.39758E+13,November,CA,3141.8067,320,20,44,1,1,25,2,7,1,4,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
267485,4.80147E+14,November,CO,1910.7399,923.07,40,43,1,,56,2,1,1,3,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
267821,9.05702E+14,November,CT,1102.0471,1057.69,40,43,1,,31,1,1,0,0,"Native, Born In US",1,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
267837,9.92621E+14,November,CT,2682.6384,2884.61,45,45,1,,42,2,1,3,11,"Foreign Born, US Cit By Naturalization",1,Aircraft and parts manufacturing (336411 to 336413),2100,"Private, For Profit",No,No,Employed-At Work
267838,9.92621E+14,November,CT,2459.4682,1153.84,40,45,1,,43,1,1,3,11,"Foreign Born, US Cit By Naturalization",1,"Justice, public order, and safety activities (922, pt. 92115)",2105,Government - State,No,No,Employed-At Work
267859,5.18011E+12,November,CT,2267.0905,2884.61,45,45,1,,56,1,1,0,0,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
267912,1.1595E+14,November,CT,2754.5004,1826.92,30,46,1,,30,2,1,1,1,"Native, Born In US",1,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
268037,9.1959E+14,November,CT,1076.0486,2884.61,50,45,1,,48,1,1,0,0,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
268038,9.1959E+14,November,CT,1197.7178,884.61,40,43,1,,43,2,1,0,0,"Native, Born In US",1,"Justice, public order, and safety activities (922, pt. 92115)",2105,Government - State,Yes,,Employed-At Work
268143,5.05705E+14,November,CT,1134.1317,884.61,40,43,1,4,31,2,7,1,3,"Native, Born In US",1,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
268291,7.70702E+13,November,DE,565.8955,2884.61,55,46,1,,62,1,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
268579,1.01107E+13,November,DC,240.529,2884.61,65,45,1,,54,1,1,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
268581,1.01107E+13,November,DC,304.2466,1136,70,45,1,,29,1,7,0,0,"Native, Born Abroad Of US Parent(s)",5,Legal services (5411),2100,"Private, Nonprofit",No,No,Employed-At Work
268592,1.01109E+13,November,DC,301.033,2884.61,40,45,1,,35,2,1,1,1,"Native, Born In US",5,"Other administrative and other support services (5611, 5612, 5619)",2100,"Private, For Profit",No,No,Employed-At Work
268593,1.01109E+13,November,DC,257.1177,2884.61,50,45,1,,37,1,1,1,1,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
268618,1.05701E+14,November,DC,353.107,1442.3,35,45,1,,32,2,7,0,0,"Native, Born In US",5,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",2100,"Private, Nonprofit",No,No,Employed-At Work
268619,1.05701E+14,November,DC,353.9433,1730.76,35,45,1,,28,1,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
268638,1.25022E+14,November,DC,248.4925,2826.92,50,45,1,,55,1,7,0,0,"Native, Born In US",5,"Civic, social, advocacy organizations, and grantmaking and giving services (8132, 8133, 8134)",2100,"Private, Nonprofit",No,No,Employed-At Work
268650,1.40917E+14,November,DC,255.2469,2884.61,40,45,8,,46,2,6,0,0,"Native, Born Abroad Of US Parent(s)",5,Public finance activities (92113),2100,Government - Federal,No,No,Employed-At Work
268664,1.49791E+14,November,DC,313.004,2884.61,60,45,1,,33,1,7,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",Yes,,Employed-At Work
268693,1.79541E+14,November,DC,353.107,1250,40,45,1,,32,2,1,0,0,"Native, Born In US",5,Public finance activities (92113),2100,Government - Federal,No,No,Employed-At Work
268743,2.1195E+14,November,DC,269.0555,2115.38,45,46,1,,32,1,7,0,0,"Native, Born In US",5,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2145,Government - Federal,No,No,Employed-At Work
268828,5.02107E+14,November,DC,262.8994,2884.61,50,45,1,,48,1,1,1,3,"Native, Born In US",5,"Administration of economic programs and space research (926, 927)",2100,Government - Federal,No,No,Employed-At Work
268863,5.1011E+14,November,DC,394.5347,700,40,43,1,,24,2,7,0,0,"Foreign Born, US Cit By Naturalization",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
268872,5.11647E+14,November,DC,353.107,2500,50,45,1,,32,2,5,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
268892,6.5041E+14,November,DC,353.9433,2692.3,40,45,1,,29,1,7,0,0,"Native, Born In US",5,"Administration of economic programs and space research (926, 927)",2100,Government - Federal,No,No,Employed-At Work
268944,7.53052E+14,November,DC,353.107,1442.3,40,45,1,,31,2,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
268968,9.11459E+14,November,DC,353.107,1826.92,40,45,1,,34,2,6,2,5,"Native, Born In US",5,National security and international affairs (928),2100,Government - Federal,No,Yes,Employed-At Work
268985,9.53051E+14,November,DC,380.7099,2038.46,40,45,1,1,28,1,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Federal,No,No,Employed-At Work
269180,6.92034E+14,November,FL,3179.9975,692,45,45,1,,59,2,3,0,0,"Native, Born In US",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
269670,3.58106E+14,November,FL,3793.637,700,40,39,1,3,43,2,1,3,10,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
269738,5.1021E+14,November,FL,3437.4235,961.53,40,43,1,,53,2,1,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
269828,7.05907E+14,November,FL,3615.5987,2884.61,60,46,1,7,37,1,1,2,5,"Foreign Born, US Cit By Naturalization",5,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
269830,7.10003E+14,November,FL,3238.1058,2115.38,40,42,1,,59,2,1,0,0,"Native, Born In US",5,"Administration of economic programs and space research (926, 927)",2160,Government - State,No,No,Employed-At Work
269842,7.21412E+14,November,FL,3238.1058,384.61,40,43,1,,57,2,1,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2160,Government - Local,No,No,Employed-At Work
270115,3.34341E+14,November,GA,3723.4096,205,20,39,1,1,31,2,1,2,8,"Foreign Born, Not a US Citizen",5,Business support services (5614),2160,"Private, For Profit",No,No,Employed-At Work
270174,3.18451E+13,November,GA,4499.7102,1250,40,43,1,,33,2,1,1,1,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
270479,3.60732E+13,November,GA,2880.9944,400,40,40,1,,53,2,5,0,0,"Native, Born In US",5,Automobile dealers (4411),2160,"Private, For Profit",No,No,Employed-At Work
270530,5.7113E+14,November,GA,2916.0837,750,40,41,1,,50,2,5,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
270702,1.94995E+14,November,HI,419.7265,1153,50,45,4,,34,2,3,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
270706,2.05906E+14,November,HI,731.018,1250,60,45,4,,62,2,1,1,4,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
271139,9.57057E+14,November,ID,1135.2505,2200,40,45,1,,60,1,5,0,0,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,No,No,Employed-At Work
271178,2.61755E+14,November,ID,971.1956,1442.3,50,45,1,,37,1,1,1,2,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
271729,1.1397E+14,November,IL,3180.9479,1634,40,43,1,,38,1,1,1,1,"Foreign Born, US Cit By Naturalization",3,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
271987,9.43057E+14,November,IL,2812.9623,1442,50,45,1,,46,1,1,2,10,"Native, Born In US",3,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
272261,5.81778E+14,November,IN,3684.6086,634.61,40,43,6,,35,2,1,1,4,"Native, Born In US",3,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
272410,8.99831E+14,November,IN,2679.4014,615.38,40,40,1,,52,2,1,0,0,"Native, Born In US",3,Automobile dealers (4411),2160,"Private, For Profit",No,No,Employed-At Work
272624,9.73069E+14,November,IN,1612.496,650,40,44,1,,27,2,3,0,0,"Native, Born In US",3,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
272641,1.0619E+14,November,IA,2230.1038,1192,60,45,1,,44,1,1,1,4,"Native, Born In US",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
272824,9.99541E+14,November,IA,1138.2251,720,40,41,1,,39,2,7,0,0,"Native, Born In US",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
273309,7.02139E+14,November,KS,1416.9027,760,40,39,1,,62,2,5,0,0,"Native, Born In US",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
273344,2.00101E+13,November,KS,1269.1581,1086.53,40,46,1,,38,1,1,1,3,"Native, Born In US",4,Public finance activities (92113),2100,Government - State,No,No,Employed-At Work
273368,1.93182E+14,November,KS,1455.5334,600,40,43,1,,29,2,5,0,0,"Native, Born In US",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
273372,2.10006E+14,November,KS,1458.5169,1153.84,40,46,1,,64,1,5,0,0,"Native, Born In US",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
273401,9.6038E+14,November,KS,1218.2321,1634,52,43,1,,52,2,7,0,0,"Native, Born In US",4,Insurance carriers and related activities (524),2145,"Private, For Profit",No,No,Employed-At Work
273841,2.97916E+14,November,LA,3716.8282,1846.15,40,46,2,,38,2,7,0,0,"Native, Born In US",7,Insurance carriers and related activities (524),2100,"Private, For Profit",No,No,Employed-At Work
274111,2.02101E+13,November,LA,1490.628,392.3,40,40,1,,20,2,7,0,0,"Native, Born In US",7,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
274621,1.18392E+14,November,MD,3085.3496,1370.4,40,44,1,,27,2,7,0,0,"Native, Born In US",5,"Justice, public order, and safety activities (922, pt. 92115)",2145,Government - State,No,No,Employed-At Work
274695,9.4484E+14,November,MD,2221.434,1923.07,40,45,4,,38,2,7,0,0,"Foreign Born, US Cit By Naturalization",5,National security and international affairs (928),2100,Government - Federal,No,No,Employed-At Work
274806,2.93925E+14,November,MD,1502.6427,560,16,44,1,,32,2,1,0,0,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
275214,1.54182E+14,November,MA,2817.0213,1923.07,50,45,4,,28,2,7,0,0,"Foreign Born, US Cit By Naturalization",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
275315,4.55892E+14,November,MA,2228.0196,1000,45,45,1,,53,1,1,2,10,"Native, Born In US",1,Insurance carriers and related activities (524),2100,"Private, For Profit",No,No,Employed-At Work
275316,4.55892E+14,November,MA,2359.8536,1923,45,45,1,,53,2,1,2,10,"Native, Born In US",1,"Executive offices and legislative bodies (92111, 92112, 92114, pt. 92115)",2100,Government - State,No,No,Employed-At Work
276201,7.99921E+14,November,MN,1529.731,1480.76,50,45,1,,35,1,1,1,1,"Native, Born Abroad Of US Parent(s)",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
276716,1.01881E+14,November,MS,1041.536,480.76,40,42,1,,28,2,1,1,1,"Native, Born In US",6,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
276821,9.10039E+14,November,MS,1487.659,1384.61,40,45,1,,54,1,5,0,0,"Native, Born In US",6,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
277465,6.3602E+14,November,MO,2556.3574,530.76,40,39,1,,50,2,1,0,0,"Native, Born In US",4,Public finance activities (92113),2145,Government - State,No,No,Employed-At Work
277661,4.00613E+14,November,MT,359.1861,2884.61,60,46,1,,44,1,1,2,10,"Native, Born In US",8,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
277922,6.50318E+13,November,NE,1392.0432,1200,40,45,1,1,27,1,1,0,0,"Native, Born In US",4,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
278462,3.70965E+14,November,NV,1136.7074,1538.46,45,45,1,,30,1,7,0,0,"Native, Born In US",8,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
278483,5.302E+14,November,NV,1077.2075,961.53,40,39,1,,56,2,1,0,0,"Native, Born In US",8,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
278515,9.30224E+14,November,NV,1123.019,2500,40,45,1,,30,2,7,0,0,"Native, Born In US",8,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
278703,1.05223E+14,November,NH,782.4062,1346.15,40,45,1,,62,1,1,1,3,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
278775,5.3031E+14,November,NH,505.0001,2307,50,46,1,,61,1,1,0,0,"Native, Born In US",1,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
279205,1.50393E+14,November,NJ,2674.9805,800,40,41,1,,59,2,5,0,0,"Native, Born In US",2,"Justice, public order, and safety activities (922, pt. 92115)",2105,Government - State,No,No,Employed-At Work
279221,1.65153E+14,November,NJ,2890.3521,2000,40,45,1,,48,1,1,2,3,"Native, Born In US",2,"Banking and related activities (521, 52211,52219)",2100,"Private, For Profit",No,No,Employed-At Work
279225,1.81473E+14,November,NJ,2644.4089,1694,40,45,1,,52,1,1,2,4,"Native, Born In US",2,"Communications, audio, and video equipment manufacturing (3342, 3343)",2100,"Private, For Profit",No,No,Employed-At Work
279336,4.22171E+14,November,NJ,2861.5253,2307,50,43,1,,64,1,5,0,0,"Native, Born In US",2,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
279412,5.43415E+14,November,NJ,3083.3315,2500,40,45,1,,25,1,7,0,0,"Native, Born In US",2,"Justice, public order, and safety activities (922, pt. 92115)",2105,Government - State,No,No,Employed-At Work
279437,6.43995E+14,November,NJ,3966.0953,1730.76,40,43,4,,41,2,1,1,3,"Foreign Born, US Cit By Naturalization",2,Pharmaceutical and medicine manufacturing (3254),2160,"Private, For Profit",No,No,Employed-At Work
279458,7.54391E+14,November,NJ,2878.6474,2403.84,50,46,1,,54,1,5,0,0,"Native, Born In US",2,** Construction (23),2100,"Private, For Profit",No,No,Employed-At Work
280069,6.35621E+13,November,NY,3344.0586,2076,60,45,1,,32,1,7,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
280101,1.07153E+14,November,NY,3935.9099,2884.61,50,45,1,,28,1,7,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
280279,4.63436E+14,November,NY,3337.1445,1769.23,40,43,1,,45,2,1,1,3,"Native, Born In US",2,"Banking and related activities (521, 52211,52219)",2145,"Private, For Profit",No,No,Employed-At Work
280817,6.31465E+14,November,NY,3096.5084,1307,55,45,1,,55,2,7,0,0,"Native, Born In US",2,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
280942,9.1001E+14,November,NY,3205.6443,2250,58,45,1,,58,1,3,0,0,"Native, Born In US",2,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
281626,3.68965E+14,November,NC,4105.784,1240,40,45,1,,63,1,1,1,4,"Native, Born In US",5,Individual and family services (6241),2100,Government - Local,No,No,Employed-At Work
281651,7.2176E+14,November,NC,5944.5318,576,40,43,2,,19,2,7,1,1,"Native, Born In US",5,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
281943,5.06304E+14,November,ND,358.8782,510,40,43,1,,30,2,7,0,0,"Native, Born In US",4,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
282085,3.00121E+14,November,OH,3117.3969,2884.61,50,45,1,,41,2,1,1,3,"Native, Born In US",3,"Banking and related activities (521, 52211,52219)",2100,"Private, For Profit",No,No,Employed-At Work
282319,1.9311E+14,November,OH,3142.9995,903.84,40,45,1,,44,1,1,0,0,"Native, Born In US",3,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
282510,9.106E+14,November,OH,2734.5196,908,40,44,1,,57,1,1,0,0,"Native, Born In US",3,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - State,Yes,,Employed-At Work
282517,9.3E+14,November,OH,2872.1728,700,40,43,1,,40,2,1,2,3,"Native, Born In US",3,Legal services (5411),2160,"Private, For Profit",No,No,Employed-At Work
282744,6.91892E+14,November,OH,2730.9617,1250,40,44,1,,45,2,5,0,0,"Native, Born In US",3,"Architectural, engineering, and related services (5413)",2160,"Private, For Profit",No,No,Employed-At Work
282901,7.58409E+14,November,OK,1889.3792,1730,50,45,1,,32,1,7,0,0,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
282962,8.80903E+13,November,OK,1643.0452,1615.38,60,46,3,,53,2,7,1,4,"Native, Born In US",7,"Justice, public order, and safety activities (922, pt. 92115)",2100,Government - Local,No,No,Employed-At Work
283099,4.001E+13,November,OK,1349.7256,2403.84,60,46,1,,32,1,1,0,0,"Native, Born In US",7,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
283248,4.00121E+14,November,OR,2148.5199,560,40,43,1,,22,2,7,0,0,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
283329,1.50781E+14,November,OR,1931.9253,715,40,40,1,,53,2,1,0,0,"Native, Born In US",9,Administration of human resource programs (923),2100,Government - State,Yes,,Employed-At Work
283466,1.74444E+14,November,OR,2015.6079,1500,40,46,1,,49,1,1,0,0,"Native, Born In US",9,Legal services (5411),2100,Government - Federal,No,No,Employed-At Work
283548,3.14663E+14,November,OR,1537.1156,360,40,41,2,,33,2,5,3,10,"Native, Born In US",9,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
283556,4.07161E+14,November,OR,1941.9238,2884.61,40,45,1,,34,2,7,0,0,"Native, Born In US",9,Legal services (5411),2100,"Private, For Profit",No,No,Employed-At Work
283588,5.73452E+12,November,PA,3258.3723,640,40,42,1,,57,2,1,0,0,"Native, Born In US",2,Legal services (5411),2145,"Private, For Profit",No,No,Employed-At Work
283601,1.05594E+14,November,PA,3702.3782,840,40,42,1,,38,2,7,1,2,"Native, Born Abroad Of US Parent(s)",2,Hospitals (622),2145,"Private, For Profit",No,No,Employed-At Work
